Record Length,10000,Points,-20.0000000,191.62501395E-3,,Record Length,10000,Points,-20.0000000,2.3646874,,Record Length,10000,Points,-20.0000000,3.28843737,,Record Length,10000,Points,-20.0000000,2.7039063,
Sample Interval,4.00000019E-3,s,-19.9960003,191.75000489E-3,,Sample Interval,4.00000019E-3,s,-19.9960003,2.3636718,,Sample Interval,4.00000019E-3,s,-19.9960003,3.28687501,,Sample Interval,4.00000019E-3,s,-19.9960003,2.7078125,
Trigger Point,5.00000000E3,Samples,-19.9920006,191.75000489E-3,,Trigger Point,5.00000000E3,Samples,-19.9920006,2.3632030,,Trigger Point,5.00000000E3,Samples,-19.9920006,3.28624988,,Trigger Point,5.00000000E3,Samples,-19.9920006,2.7117188,
,,,-19.9880009,191.59376621E-3,,,,,-19.9880009,2.3617969,,,,,-19.9880009,3.28531241,,,,,-19.9880009,2.7085938,
,,,-19.9839993,191.46876037E-3,,,,,-19.9839993,2.3627343,,,,,-19.9839993,3.28374982,,,,,-19.9839993,2.7101562,
,,,-19.9799995,191.43751264E-3,,,,,-19.9799995,2.3653123,,,,,-19.9799995,3.28062487,,,,,-19.9799995,2.7117188,
Source,CH1,,-19.9759998,191.37500226E-3,,Source,CH2,,-19.9759998,2.3654687,,Source,CH3,,-19.9759998,3.27906251,,Source,CH4,,-19.9759998,2.7117188,
Vertical Units,V,,-19.9720001,191.28125906E-3,,Vertical Units,V,,-19.9720001,2.3650780,,Vertical Units,V,,-19.9720001,3.27781248,,Vertical Units,V,,-19.9720001,2.7117188,
Vertical Scale,204.78125973E-3,,-19.9680004,191.31250679E-3,,Vertical Scale,511.953113557E-3,,-19.9680004,2.3646874,,Vertical Scale,2.0478125,,-19.9680004,3.27843738,,Vertical Scale,5.11953133,,-19.9680004,2.7125001,
Vertical Offset,0,,-19.9640007,191.31250679E-3,,Vertical Offset,0,,-19.9640007,2.3641405,,Vertical Offset,0,,-19.9640007,3.27843738,,Vertical Offset,0,,-19.9640007,2.7085938,
Horizontal Units,s,,-19.9599991,191.15625322E-3,,Horizontal Units,s,,-19.9599991,2.3629687,,Horizontal Units,s,,-19.9599991,3.27624989,,Horizontal Units,s,,-19.9599991,2.7046876,
Horizontal Scale,4.00000019,,-19.9559994,191.12500548E-3,,Horizontal Scale,4.00000019,,-19.9559994,2.3632030,,Horizontal Scale,4.00000019,,-19.9559994,3.27312493,,Horizontal Scale,4.00000019,,-19.9559994,2.7039063,
Pt Fmt,Y,,-19.9519997,191.06251001E-3,,Pt Fmt,Y,,-19.9519997,2.3639061,,Pt Fmt,Y,,-19.9519997,3.27156234,,Pt Fmt,Y,,-19.9519997,2.7039063,
Yzero,0.0,,-19.9480000,191.00001454E-3,,Yzero,-3.90660766,,-19.9480000,2.3623438,,Yzero,0.0,,-19.9480000,3.26999998,,Yzero,0.0,,-19.9480000,2.7039063,
Probe Atten,1.000000,,-19.9440002,190.81251323E-3,,Probe Atten,49.99999619,,-19.9440002,2.3606250,,Probe Atten,1.000000,,-19.9440002,3.26812482,,Probe Atten,1.000000,,-19.9440002,2.7039063,
,,,-19.9400005,190.65625966E-3,,,,,-19.9400005,2.3620312,,,,,-19.9400005,3.26999998,,,,,-19.9400005,2.7046876,
Note,MDO3014 - 15:48:12   2017/11/09,,-19.9360008,190.53125381E-3,,Note,MDO3014 - 15:48:12   2017/11/09,,-19.9360008,2.3616405,,Note,MDO3014 - 15:48:12   2017/11/09,,-19.9360008,3.26906252,,Note,MDO3014 - 15:48:12   2017/11/09,,-19.9360008,2.7117188,
,,,-19.9319992,190.50000608E-3,,,,,-19.9319992,2.3627343,,,,,-19.9319992,3.26499987,,,,,-19.9319992,2.7085938,
,,,-19.9279995,190.43751061E-3,,,,,-19.9279995,2.3632030,,,,,-19.9279995,3.26531243,,,,,-19.9279995,2.7117188,
