,,,-19.7479992,-108.4062532E-3,,,,,-19.7479992,2.6294532,,,,,-19.7479992,-1.8415625,,,,,-19.7479992,835.937500000E-3,
,,,-19.7439995,-108.5625067E-3,,,,,-19.7439995,2.6281250,,,,,-19.7439995,-1.8431250,,,,,-19.7439995,834.375023842E-3,
,,,-19.7399998,-108.7187529E-3,,,,,-19.7399998,2.6306250,,,,,-19.7399998,-1.8443750,,,,,-19.7399998,838.281273842E-3,
,,,-19.7360001,-108.6250022E-3,,,,,-19.7360001,2.6319530,,,,,-19.7360001,-1.8459375,,,,,-19.7360001,843.750000000E-3,
,,,-19.7320004,-108.7812558E-3,,,,,-19.7320004,2.6290624,,,,,-19.7320004,-1.8478124,,,,,-19.7320004,850.000023842E-3,
,,,-19.7280006,-109.0000048E-3,,,,,-19.7280006,2.6275001,,,,,-19.7280006,-1.8515625,,,,,-19.7280006,843.750000000E-3,
,,,-19.7240009,-109.0000048E-3,,,,,-19.7240009,2.6277344,,,,,-19.7240009,-1.8540624,,,,,-19.7240009,834.375023842E-3,
,,,-19.7199993,-109.1562584E-3,,,,,-19.7199993,2.6286719,,,,,-19.7199993,-1.8546875,,,,,-19.7199993,841.406285763E-3,
,,,-19.7159996,-109.3125045E-3,,,,,-19.7159996,2.6295311,,,,,-19.7159996,-1.8568749,,,,,-19.7159996,842.187523842E-3,
,,,-19.7119999,-109.4687581E-3,,,,,-19.7119999,2.6294532,,,,,-19.7119999,-1.8578124,,,,,-19.7119999,842.187523842E-3,
,,,-19.7080002,-109.5000058E-3,,,,,-19.7080002,2.6307030,,,,,-19.7080002,-1.8609375,,,,,-19.7080002,839.843750000E-3,
,,,-19.7040005,-109.4687581E-3,,,,,-19.7040005,2.6300781,,,,,-19.7040005,-1.8625000,,,,,-19.7040005,838.281273842E-3,
,,,-19.7000008,-109.5625088E-3,,,,,-19.7000008,2.6300781,,,,,-19.7000008,-1.8646874,,,,,-19.7000008,842.187523842E-3,
,,,-19.6959991,-109.4687581E-3,,,,,-19.6959991,2.6275780,,,,,-19.6959991,-1.8625000,,,,,-19.6959991,842.187523842E-3,
,,,-19.6919994,-109.8125055E-3,,,,,-19.6919994,2.6271093,,,,,-19.6919994,-1.8631250,,,,,-19.6919994,843.750000000E-3,
,,,-19.6879997,-109.7187549E-3,,,,,-19.6879997,2.6290624,,,,,-19.6879997,-1.8631250,,,,,-19.6879997,841.406285763E-3,
,,,-19.6840000,-109.7187549E-3,,,,,-19.6840000,2.6294532,,,,,-19.6840000,-1.8678125,,,,,-19.6840000,839.843750000E-3,
,,,-19.6800003,-109.7812578E-3,,,,,-19.6800003,2.6291406,,,,,-19.6800003,-1.8700000,,,,,-19.6800003,838.281273842E-3,
,,,-19.6760006,-109.8750085E-3,,,,,-19.6760006,2.6304686,,,,,-19.6760006,-1.8715625,,,,,-19.6760006,839.843750000E-3,
,,,-19.6720009,-109.9375039E-3,,,,,-19.6720009,2.6314063,,,,,-19.6720009,-1.8703125,,,,,-19.6720009,837.500035763E-3,
,,,-19.6679993,-110.0937575E-3,,,,,-19.6679993,2.6290624,,,,,-19.6679993,-1.8693750,,,,,-19.6679993,841.406285763E-3,
,,,-19.6639996,-110.0312546E-3,,,,,-19.6639996,2.6285155,,,,,-19.6639996,-1.8709375,,,,,-19.6639996,837.500035763E-3,
,,,-19.6599998,-110.0937575E-3,,,,,-19.6599998,2.6292968,,,,,-19.6599998,-1.8765625,,,,,-19.6599998,834.375023842E-3,
,,,-19.6560001,-110.2812588E-3,,,,,-19.6560001,2.6314063,,,,,-19.6560001,-1.8771875,,,,,-19.6560001,838.281273842E-3,
,,,-19.6520004,-110.2812588E-3,,,,,-19.6520004,2.6321874,,,,,-19.6520004,-1.8762499,,,,,-19.6520004,841.406285763E-3,
,,,-19.6480007,-110.2500036E-3,,,,,-19.6480007,2.6289063,,,,,-19.6480007,-1.8765625,,,,,-19.6480007,837.500035763E-3,
,,,-19.6439991,-110.4062572E-3,,,,,-19.6439991,2.6291406,,,,,-19.6439991,-1.8781250,,,,,-19.6439991,837.500035763E-3,
,,,-19.6399994,-110.5000079E-3,,,,,-19.6399994,2.6298437,,,,,-19.6399994,-1.8824999,,,,,-19.6399994,838.281273842E-3,
,,,-19.6359997,-110.5000079E-3,,,,,-19.6359997,2.6295311,,,,,-19.6359997,-1.8843750,,,,,-19.6359997,837.500035763E-3,
,,,-19.6320000,-110.6562540E-3,,,,,-19.6320000,2.6296875,,,,,-19.6320000,-1.8859375,,,,,-19.6320000,834.375023842E-3,
,,,-19.6280003,-110.8125076E-3,,,,,-19.6280003,2.6300781,,,,,-19.6280003,-1.8859375,,,,,-19.6280003,833.593785763E-3,
,,,-19.6240005,-110.8750030E-3,,,,,-19.6240005,2.6308594,,,,,-19.6240005,-1.8859375,,,,,-19.6240005,839.843750000E-3,
,,,-19.6200008,-111.0312566E-3,,,,,-19.6200008,2.6310155,,,,,-19.6200008,-1.8859375,,,,,-19.6200008,842.187523842E-3,
,,,-19.6159992,-111.0625044E-3,,,,,-19.6159992,2.6275001,,,,,-19.6159992,-1.8871875,,,,,-19.6159992,842.187523842E-3,
,,,-19.6119995,-111.0625044E-3,,,,,-19.6119995,2.6273437,,,,,-19.6119995,-1.8881249,,,,,-19.6119995,838.281273842E-3,
,,,-19.6079998,-111.1875027E-3,,,,,-19.6079998,2.6283593,,,,,-19.6079998,-1.8893750,,,,,-19.6079998,841.406285763E-3,
,,,-19.6040001,-111.0312566E-3,,,,,-19.6040001,2.6285155,,,,,-19.6040001,-1.8903124,,,,,-19.6040001,837.500035763E-3,
,,,-19.6000004,-111.0312566E-3,,,,,-19.6000004,2.6278906,,,,,-19.6000004,-1.8918749,,,,,-19.6000004,838.281273842E-3,
,,,-19.5960007,-111.1250073E-3,,,,,-19.5960007,2.6286719,,,,,-19.5960007,-1.8924999,,,,,-19.5960007,837.500035763E-3,
,,,-19.5919991,-111.1875027E-3,,,,,-19.5919991,2.6278906,,,,,-19.5919991,-1.8940624,,,,,-19.5919991,837.500035763E-3,
,,,-19.5879993,-111.2187579E-3,,,,,-19.5879993,2.6282811,,,,,-19.5879993,-1.8959374,,,,,-19.5879993,838.281273842E-3,
,,,-19.5839996,-111.3437563E-3,,,,,-19.5839996,2.6273437,,,,,-19.5839996,-1.8974999,,,,,-19.5839996,834.375023842E-3,
,,,-19.5799999,-111.5312576E-3,,,,,-19.5799999,2.6271875,,,,,-19.5799999,-1.8990625,,,,,-19.5799999,832.031250000E-3,
,,,-19.5760002,-111.6875038E-3,,,,,-19.5760002,2.6282811,,,,,-19.5760002,-1.8990625,,,,,-19.5760002,834.375023842E-3,
,,,-19.5720005,-111.7500067E-3,,,,,-19.5720005,2.6292968,,,,,-19.5720005,-1.9037499,,,,,-19.5720005,838.281273842E-3,
,,,-19.5680008,-111.8125021E-3,,,,,-19.5680008,2.6312499,,,,,-19.5680008,-1.9043750,,,,,-19.5680008,846.093773842E-3,
,,,-19.5639992,-111.9687557E-3,,,,,-19.5639992,2.6302342,,,,,-19.5639992,-1.9059374,,,,,-19.5639992,845.312535763E-3,
,,,-19.5599995,-112.0625064E-3,,,,,-19.5599995,2.6306250,,,,,-19.5599995,-1.9065624,,,,,-19.5599995,838.281273842E-3,
,,,-19.5559998,-112.1250018E-3,,,,,-19.5559998,2.6321874,,,,,-19.5559998,-1.9068750,,,,,-19.5559998,837.500035763E-3,
,,,-19.5520000,-112.1250018E-3,,,,,-19.5520000,2.6325781,,,,,-19.5520000,-1.9090625,,,,,-19.5520000,837.500035763E-3,
,,,-19.5480003,-112.2187525E-3,,,,,-19.5480003,2.6308594,,,,,-19.5480003,-1.9090625,,,,,-19.5480003,835.937500000E-3,
,,,-19.5440006,-112.2187525E-3,,,,,-19.5440006,2.6307030,,,,,-19.5440006,-1.9100000,,,,,-19.5440006,838.281273842E-3,
,,,-19.5400009,-112.3750061E-3,,,,,-19.5400009,2.6314063,,,,,-19.5400009,-1.9106250,,,,,-19.5400009,838.281273842E-3,
,,,-19.5359993,-112.2812554E-3,,,,,-19.5359993,2.6294532,,,,,-19.5359993,-1.9128125,,,,,-19.5359993,841.406285763E-3,
,,,-19.5319996,-112.2812554E-3,,,,,-19.5319996,2.6289063,,,,,-19.5319996,-1.9146875,,,,,-19.5319996,839.843750000E-3,
,,,-19.5279999,-112.5000045E-3,,,,,-19.5279999,2.6287498,,,,,-19.5279999,-1.9146875,,,,,-19.5279999,838.281273842E-3,
,,,-19.5240002,-112.5937551E-3,,,,,-19.5240002,2.6295311,,,,,-19.5240002,-1.9184375,,,,,-19.5240002,845.312535763E-3,
,,,-19.5200005,-112.5312522E-3,,,,,-19.5200005,2.6283593,,,,,-19.5200005,-1.9200000,,,,,-19.5200005,843.750000000E-3,
,,,-19.5160007,-112.5000045E-3,,,,,-19.5160007,2.6264062,,,,,-19.5160007,-1.9193749,,,,,-19.5160007,842.187523842E-3,
,,,-19.5119991,-112.5937551E-3,,,,,-19.5119991,2.6247656,,,,,-19.5119991,-1.9206250,,,,,-19.5119991,843.750000000E-3,
,,,-19.5079994,-112.5312522E-3,,,,,-19.5079994,2.6232812,,,,,-19.5079994,-1.9237499,,,,,-19.5079994,850.000023842E-3,
,,,-19.5039997,-112.7500087E-3,,,,,-19.5039997,2.6243749,,,,,-19.5039997,-1.9290625,,,,,-19.5039997,851.562500000E-3,
,,,-19.5000000,-112.9062548E-3,,,,,-19.5000000,2.6251562,,,,,-19.5000000,-1.9284375,,,,,-19.5000000,847.656250000E-3,
,,,-19.4960003,-113.0625084E-3,,,,,-19.4960003,2.6264062,,,,,-19.4960003,-1.9278125,,,,,-19.4960003,853.125035763E-3,
,,,-19.4920006,-113.1250039E-3,,,,,-19.4920006,2.6251562,,,,,-19.4920006,-1.9290625,,,,,-19.4920006,850.000023842E-3,
,,,-19.4880009,-113.2812575E-3,,,,,-19.4880009,2.6259375,,,,,-19.4880009,-1.9275000,,,,,-19.4880009,850.000023842E-3,
,,,-19.4839993,-113.2187545E-3,,,,,-19.4839993,2.6251562,,,,,-19.4839993,-1.9259374,,,,,-19.4839993,851.562500000E-3,
,,,-19.4799995,-113.4375036E-3,,,,,-19.4799995,2.6222656,,,,,-19.4799995,-1.9309374,,,,,-19.4799995,847.656250000E-3,
,,,-19.4759998,-113.4375036E-3,,,,,-19.4759998,2.6230469,,,,,-19.4759998,-1.9306250,,,,,-19.4759998,847.656250000E-3,
,,,-19.4720001,-113.5312542E-3,,,,,-19.4720001,2.6247656,,,,,-19.4720001,-1.9325000,,,,,-19.4720001,845.312535763E-3,
,,,-19.4680004,-113.6250049E-3,,,,,-19.4680004,2.6239843,,,,,-19.4680004,-1.9353125,,,,,-19.4680004,843.750000000E-3,
,,,-19.4640007,-113.6875078E-3,,,,,-19.4640007,2.6228125,,,,,-19.4640007,-1.9346875,,,,,-19.4640007,843.750000000E-3,
,,,-19.4599991,-113.8437539E-3,,,,,-19.4599991,2.6218750,,,,,-19.4599991,-1.9399999,,,,,-19.4599991,845.312535763E-3,
,,,-19.4559994,-113.7500033E-3,,,,,-19.4559994,2.6222656,,,,,-19.4559994,-1.9362500,,,,,-19.4559994,846.093773842E-3,
,,,-19.4519997,-113.7812585E-3,,,,,-19.4519997,2.6224999,,,,,-19.4519997,-1.9399999,,,,,-19.4519997,843.750000000E-3,
,,,-19.4480000,-113.8437539E-3,,,,,-19.4480000,2.6247656,,,,,-19.4480000,-1.9403125,,,,,-19.4480000,845.312535763E-3,
,,,-19.4440002,-114.0937582E-3,,,,,-19.4440002,2.6243749,,,,,-19.4440002,-1.9425000,,,,,-19.4440002,842.187523842E-3,
,,,-19.4400005,-114.0937582E-3,,,,,-19.4400005,2.6256249,,,,,-19.4400005,-1.9434375,,,,,-19.4400005,846.093773842E-3,
,,,-19.4360008,-114.1562536E-3,,,,,-19.4360008,2.6247656,,,,,-19.4360008,-1.9465624,,,,,-19.4360008,851.562500000E-3,
,,,-19.4319992,-114.3750027E-3,,,,,-19.4319992,2.6236718,,,,,-19.4319992,-1.9496875,,,,,-19.4319992,847.656250000E-3,
,,,-19.4279995,-114.3125072E-3,,,,,-19.4279995,2.6234374,,,,,-19.4279995,-1.9518750,,,,,-19.4279995,842.187523842E-3,
,,,-19.4239998,-114.2500043E-3,,,,,-19.4239998,2.6226561,,,,,-19.4239998,-1.9518750,,,,,-19.4239998,853.125035763E-3,
,,,-19.4200001,-114.2187566E-3,,,,,-19.4200001,2.6228125,,,,,-19.4200001,-1.9549999,,,,,-19.4200001,845.312535763E-3,
,,,-19.4160004,-114.6250069E-3,,,,,-19.4160004,2.6219530,,,,,-19.4160004,-1.9571874,,,,,-19.4160004,851.562500000E-3,
,,,-19.4120007,-114.6875024E-3,,,,,-19.4120007,2.6222656,,,,,-19.4120007,-1.9581250,,,,,-19.4120007,849.218785763E-3,
,,,-19.4079990,-114.6875024E-3,,,,,-19.4079990,2.6228125,,,,,-19.4079990,-1.9609375,,,,,-19.4079990,849.218785763E-3,
,,,-19.4039993,-114.7812530E-3,,,,,-19.4039993,2.6223438,,,,,-19.4039993,-1.9587500,,,,,-19.4039993,850.000023842E-3,
,,,-19.3999996,-114.7812530E-3,,,,,-19.3999996,2.6195312,,,,,-19.3999996,-1.9587500,,,,,-19.3999996,843.750000000E-3,
,,,-19.3959999,-114.8750037E-3,,,,,-19.3959999,2.6193750,,,,,-19.3959999,-1.9609375,,,,,-19.3959999,842.187523842E-3,
,,,-19.3920002,-114.8437560E-3,,,,,-19.3920002,2.6201563,,,,,-19.3920002,-1.9596875,,,,,-19.3920002,846.093773842E-3,
,,,-19.3880005,-114.9375066E-3,,,,,-19.3880005,2.6221094,,,,,-19.3880005,-1.9634374,,,,,-19.3880005,845.312535763E-3,
,,,-19.3840008,-114.8437560E-3,,,,,-19.3840008,2.6217186,,,,,-19.3840008,-1.9640625,,,,,-19.3840008,839.843750000E-3,
,,,-19.3799992,-114.9375066E-3,,,,,-19.3799992,2.6209373,,,,,-19.3799992,-1.9671874,,,,,-19.3799992,843.750000000E-3,
,,,-19.3759995,-115.1562557E-3,,,,,-19.3759995,2.6199999,,,,,-19.3759995,-1.9687500,,,,,-19.3759995,853.906273842E-3,
,,,-19.3719997,-115.1562557E-3,,,,,-19.3719997,2.6196094,,,,,-19.3719997,-1.9696875,,,,,-19.3719997,851.562500000E-3,
,,,-19.3680000,-115.3125018E-3,,,,,-19.3680000,2.6191406,,,,,-19.3680000,-1.9703125,,,,,-19.3680000,849.218785763E-3,
,,,-19.3640003,-115.4062524E-3,,,,,-19.3640003,2.6185937,,,,,-19.3640003,-1.9718750,,,,,-19.3640003,849.218785763E-3,
,,,-19.3600006,-115.4062524E-3,,,,,-19.3600006,2.6187499,,,,,-19.3600006,-1.9734374,,,,,-19.3600006,842.187523842E-3,
,,,-19.3560009,-115.5625060E-3,,,,,-19.3560009,2.6203907,,,,,-19.3560009,-1.9749999,,,,,-19.3560009,847.656250000E-3,
,,,-19.3519993,-115.6250089E-3,,,,,-19.3519993,2.6213281,,,,,-19.3519993,-1.9759375,,,,,-19.3519993,846.093773842E-3,
,,,-19.3479996,-115.7187521E-3,,,,,-19.3479996,2.6199219,,,,,-19.3479996,-1.9781250,,,,,-19.3479996,847.656250000E-3,
,,,-19.3439999,-116.0000041E-3,,,,,-19.3439999,2.6182032,,,,,-19.3439999,-1.9796875,,,,,-19.3439999,839.843750000E-3,
,,,-19.3400002,-116.1562577E-3,,,,,-19.3400002,2.6215625,,,,,-19.3400002,-1.9812499,,,,,-19.3400002,846.093773842E-3,
,,,-19.3360004,-115.8750057E-3,,,,,-19.3360004,2.6228905,,,,,-19.3360004,-1.9843750,,,,,-19.3360004,849.218785763E-3,
,,,-19.3320007,-115.8437580E-3,,,,,-19.3320007,2.6230469,,,,,-19.3320007,-1.9859375,,,,,-19.3320007,850.000023842E-3,
,,,-19.3279991,-116.0312518E-3,,,,,-19.3279991,2.6221094,,,,,-19.3279991,-1.9859375,,,,,-19.3279991,845.312535763E-3,
,,,-19.3239994,-116.3125038E-3,,,,,-19.3239994,2.6232030,,,,,-19.3239994,-1.9862499,,,,,-19.3239994,849.218785763E-3,
,,,-19.3199997,-116.3125038E-3,,,,,-19.3199997,2.6226561,,,,,-19.3199997,-1.9878124,,,,,-19.3199997,847.656250000E-3,
,,,-19.3160000,-116.4687574E-3,,,,,-19.3160000,2.6213281,,,,,-19.3160000,-1.9896874,,,,,-19.3160000,841.406285763E-3,
,,,-19.3120003,-116.6250035E-3,,,,,-19.3120003,2.6188281,,,,,-19.3120003,-1.9900000,,,,,-19.3120003,843.750000000E-3,
,,,-19.3080006,-116.6250035E-3,,,,,-19.3080006,2.6197655,,,,,-19.3080006,-1.9928125,,,,,-19.3080006,850.000023842E-3,
,,,-19.3040009,-116.6250035E-3,,,,,-19.3040009,2.6207812,,,,,-19.3040009,-1.9937500,,,,,-19.3040009,843.750000000E-3,
,,,-19.2999992,-116.7187542E-3,,,,,-19.2999992,2.6189842,,,,,-19.2999992,-1.9928125,,,,,-19.2999992,838.281273842E-3,
