Record Length,10000,Points,-20.0000000,147.9687542E-3,,Record Length,10000,Points,-20.0000000,2.3270311,,Record Length,10000,Points,-20.0000000,2.5428123,,Record Length,10000,Points,-20.0000000,474.218755960E-3,
Sample Interval,4.00000019E-3,s,-19.9960003,147.9687542E-3,,Sample Interval,4.00000019E-3,s,-19.9960003,2.3289843,,Sample Interval,4.00000019E-3,s,-19.9960003,2.5449998,,Sample Interval,4.00000019E-3,s,-19.9960003,467.968761921E-3,
Trigger Point,5.00000000E3,Samples,-19.9920006,147.9687542E-3,,Trigger Point,5.00000000E3,Samples,-19.9920006,2.3324218,,Trigger Point,5.00000000E3,Samples,-19.9920006,2.5449998,,Trigger Point,5.00000000E3,Samples,-19.9920006,468.750000000E-3,
,,,-19.9880009,147.9687542E-3,,,,,-19.9880009,2.3353906,,,,,-19.9880009,2.5449998,,,,,-19.9880009,471.875011921E-3,
,,,-19.9839993,148.0625123E-3,,,,,-19.9839993,2.3321874,,,,,-19.9839993,2.5496874,,,,,-19.9839993,470.312505960E-3,
,,,-19.9799995,148.1250077E-3,,,,,-19.9799995,2.3299217,,,,,-19.9799995,2.5506248,,,,,-19.9799995,471.875011921E-3,
Source,CH1,,-19.9759998,148.2187510E-3,,Source,CH2,,-19.9759998,2.3321874,,Source,CH3,,-19.9759998,2.5521874,,Source,CH4,,-19.9759998,474.218755960E-3,
Vertical Units,V,,-19.9720001,148.53125811E-3,,Vertical Units,V,,-19.9720001,2.3368750,,Vertical Units,V,,-19.9720001,2.5521874,,Vertical Units,V,,-19.9720001,467.968761921E-3,
Vertical Scale,204.78125973E-3,,-19.9680004,148.3750045E-3,,Vertical Scale,511.953113557E-3,,-19.9680004,2.3360937,,Vertical Scale,2.0478125,,-19.9680004,2.5528123,,Vertical Scale,5.11953133,,-19.9680004,471.875011921E-3,
Vertical Offset,0,,-19.9640007,148.3750045E-3,,Vertical Offset,0,,-19.9640007,2.3357811,,Vertical Offset,0,,-19.9640007,2.5543749,,Vertical Offset,0,,-19.9640007,464.062511921E-3,
Horizontal Units,s,,-19.9599991,148.43750000E-3,,Horizontal Units,s,,-19.9599991,2.3345313,,Horizontal Units,s,,-19.9599991,2.5568750,,Horizontal Units,s,,-19.9599991,466.406255960E-3,
Horizontal Scale,4.00000019,,-19.9559994,148.59375358E-3,,Horizontal Scale,4.00000019,,-19.9559994,2.3350000,,Horizontal Scale,4.00000019,,-19.9559994,2.5581250,,Horizontal Scale,4.00000019,,-19.9559994,468.750000000E-3,
Pt Fmt,Y,,-19.9519997,148.62500131E-3,,Pt Fmt,Y,,-19.9519997,2.3306251,,Pt Fmt,Y,,-19.9519997,2.5606248,,Pt Fmt,Y,,-19.9519997,468.750000000E-3,
Yzero,0.0,,-19.9480000,148.75000715E-3,,Yzero,-3.90660766,,-19.9480000,2.3252344,,Yzero,0.0,,-19.9480000,2.5621874,,Yzero,0.0,,-19.9480000,474.218755960E-3,
Probe Atten,1.000000,,-19.9440002,148.84375036E-3,,Probe Atten,49.99999619,,-19.9440002,2.3261719,,Probe Atten,1.000000,,-19.9440002,2.5643749,,Probe Atten,1.000000,,-19.9440002,475.781261921E-3,
,,,-19.9400005,148.81250262E-3,,,,,-19.9400005,2.3283594,,,,,-19.9400005,2.5653124,,,,,-19.9400005,471.875011921E-3,
Note,MDO3014 - 11:54:11   2017/11/09,,-19.9360008,149.00000393E-3,,Note,MDO3014 - 11:54:11   2017/11/09,,-19.9360008,2.3271875,,Note,MDO3014 - 11:54:11   2017/11/09,,-19.9360008,2.5668750,,Note,MDO3014 - 11:54:11   2017/11/09,,-19.9360008,475.781261921E-3,
,,,-19.9319992,148.96875620E-3,,,,,-19.9319992,2.3235157,,,,,-19.9319992,2.5668750,,,,,-19.9319992,467.968761921E-3,
,,,-19.9279995,149.06251431E-3,,,,,-19.9279995,2.3227344,,,,,-19.9279995,2.5684373,,,,,-19.9279995,462.500005960E-3,
,,,-19.9239998,149.28126335E-3,,,,,-19.9239998,2.3236718,,,,,-19.9239998,2.5699999,,,,,-19.9239998,464.062511921E-3,
,,,-19.9200001,149.37500656E-3,,,,,-19.9200001,2.3264062,,,,,-19.9200001,2.5709374,,,,,-19.9200001,467.968761921E-3,
,,,-19.9160004,149.37500656E-3,,,,,-19.9160004,2.3257811,,,,,-19.9160004,2.5690625,,,,,-19.9160004,464.062511921E-3,
,,,-19.9120007,149.31251109E-3,,,,,-19.9120007,2.3253906,,,,,-19.9120007,2.5721874,,,,,-19.9120007,466.406255960E-3,
,,,-19.9080009,149.53126013E-3,,,,,-19.9080009,2.3291407,,,,,-19.9080009,2.5753124,,,,,-19.9080009,468.750000000E-3,
,,,-19.9039993,149.31251109E-3,,,,,-19.9039993,2.3300781,,,,,-19.9039993,2.5762498,,,,,-19.9039993,467.968761921E-3,
,,,-19.8999996,149.37500656E-3,,,,,-19.8999996,2.3279686,,,,,-19.8999996,2.5771875,,,,,-19.8999996,467.968761921E-3,
,,,-19.8959999,149.46874976E-3,,,,,-19.8959999,2.3235157,,,,,-19.8959999,2.5793750,,,,,-19.8959999,467.968761921E-3,
,,,-19.8920002,149.43750203E-3,,,,,-19.8920002,2.3277342,,,,,-19.8920002,2.5809374,,,,,-19.8920002,464.843750000E-3,
,,,-19.8880005,149.46874976E-3,,,,,-19.8880005,2.3333592,,,,,-19.8880005,2.5831249,,,,,-19.8880005,464.843750000E-3,
,,,-19.8840008,149.53126013E-3,,,,,-19.8840008,2.3335936,,,,,-19.8840008,2.5831249,,,,,-19.8840008,468.750000000E-3,
,,,-19.8799992,149.62500334E-3,,,,,-19.8799992,2.3328125,,,,,-19.8799992,2.5831249,,,,,-19.8799992,470.312505960E-3,
,,,-19.8759995,149.68751371E-3,,,,,-19.8759995,2.3341405,,,,,-19.8759995,2.5846875,,,,,-19.8759995,476.562500000E-3,
,,,-19.8719997,149.84375238E-3,,,,,-19.8719997,2.3369532,,,,,-19.8719997,2.5865624,,,,,-19.8719997,478.125005960E-3,
,,,-19.8680000,150.15625954E-3,,,,,-19.8680000,2.3360937,,,,,-19.8680000,2.5856249,,,,,-19.8680000,478.125005960E-3,
,,,-19.8640003,150.15625954E-3,,,,,-19.8640003,2.3351562,,,,,-19.8640003,2.5878124,,,,,-19.8640003,474.218755960E-3,
,,,-19.8600006,150.09376407E-3,,,,,-19.8600006,2.3394530,,,,,-19.8600006,2.5887499,,,,,-19.8600006,467.968761921E-3,
,,,-19.8560009,150.09376407E-3,,,,,-19.8560009,2.3423438,,,,,-19.8560009,2.5896873,,,,,-19.8560009,471.875011921E-3,
,,,-19.8519993,150.37500858E-3,,,,,-19.8519993,2.3403907,,,,,-19.8519993,2.5896873,,,,,-19.8519993,471.875011921E-3,
,,,-19.8479996,150.40625632E-3,,,,,-19.8479996,2.3338280,,,,,-19.8479996,2.5925000,,,,,-19.8479996,470.312505960E-3,
,,,-19.8439999,150.40625632E-3,,,,,-19.8439999,2.3328125,,,,,-19.8439999,2.5940623,,,,,-19.8439999,470.312505960E-3,
,,,-19.8400002,150.56250989E-3,,,,,-19.8400002,2.3329687,,,,,-19.8400002,2.5956249,,,,,-19.8400002,468.750000000E-3,
,,,-19.8360004,150.78125894E-3,,,,,-19.8360004,2.3333592,,,,,-19.8360004,2.5981250,,,,,-19.8360004,468.750000000E-3,
,,,-19.8320007,150.71876347E-3,,,,,-19.8320007,2.3308594,,,,,-19.8320007,2.5996873,,,,,-19.8320007,467.968761921E-3,
,,,-19.8279991,150.68750083E-3,,,,,-19.8279991,2.3306251,,,,,-19.8279991,2.6012499,,,,,-19.8279991,467.968761921E-3,
,,,-19.8239994,150.78125894E-3,,,,,-19.8239994,2.3320313,,,,,-19.8239994,2.6034374,,,,,-19.8239994,472.656250000E-3,
,,,-19.8199997,150.84375441E-3,,,,,-19.8199997,2.3304687,,,,,-19.8199997,2.6050000,,,,,-19.8199997,472.656250000E-3,
,,,-19.8160000,150.93751252E-3,,,,,-19.8160000,2.3242188,,,,,-19.8160000,2.6096873,,,,,-19.8160000,474.218755960E-3,
,,,-19.8120003,151.00000799E-3,,,,,-19.8120003,2.3244531,,,,,-19.8120003,2.6074998,,,,,-19.8120003,471.875011921E-3,
,,,-19.8080006,151.00000799E-3,,,,,-19.8080006,2.3299217,,,,,-19.8080006,2.6081250,,,,,-19.8080006,472.656250000E-3,
,,,-19.8040009,151.00000799E-3,,,,,-19.8040009,2.3310156,,,,,-19.8040009,2.6090624,,,,,-19.8040009,474.218755960E-3,
