,,,-19.8519993,-21.90625109E-3,,,,,-19.8519993,1.1636719,,,,,-19.8519993,-363.12499642E-3,,,,,-19.8519993,2.6304688,
,,,-19.8479996,-22.06250094E-3,,,,,-19.8479996,1.1631249,,,,,-19.8479996,-365.62499404E-3,,,,,-19.8479996,2.6289063,
,,,-19.8439999,-22.09375054E-3,,,,,-19.8439999,1.1625000,,,,,-19.8439999,-367.81248450E-3,,,,,-19.8439999,2.6281250,
,,,-19.8400002,-22.00000174E-3,,,,,-19.8400002,1.1613281,,,,,-19.8400002,-370.00000477E-3,,,,,-19.8400002,2.6320312,
,,,-19.8360004,-22.06250094E-3,,,,,-19.8360004,1.1584375,,,,,-19.8360004,-371.87498808E-3,,,,,-19.8360004,2.6304688,
,,,-19.8320007,-22.09375054E-3,,,,,-19.8320007,1.1590625,,,,,-19.8320007,-371.56248093E-3,,,,,-19.8320007,2.6289063,
,,,-19.8279991,-22.25000039E-3,,,,,-19.8279991,1.1592187,,,,,-19.8279991,-375.00000000E-3,,,,,-19.8279991,2.6265626,
,,,-19.8239994,-22.31250145E-3,,,,,-19.8239994,1.1588281,,,,,-19.8239994,-373.43749404E-3,,,,,-19.8239994,2.6320312,
,,,-19.8199997,-22.46875130E-3,,,,,-19.8199997,1.1558594,,,,,-19.8199997,-377.18749046E-3,,,,,-19.8199997,2.6335938,
,,,-19.8160000,-22.71875180E-3,,,,,-19.8160000,1.1542969,,,,,-19.8160000,-378.12498212E-3,,,,,-19.8160000,2.6320312,
,,,-19.8120003,-22.71875180E-3,,,,,-19.8120003,1.1539843,,,,,-19.8120003,-376.56250596E-3,,,,,-19.8120003,2.6281250,
,,,-19.8080006,-22.84375019E-3,,,,,-19.8080006,1.1542969,,,,,-19.8080006,-378.74999642E-3,,,,,-19.8080006,2.6281250,
,,,-19.8040009,-22.78125100E-3,,,,,-19.8040009,1.1535156,,,,,-19.8040009,-379.68748808E-3,,,,,-19.8040009,2.6250000,
,,,-19.7999992,-22.84375019E-3,,,,,-19.7999992,1.1527344,,,,,-19.7999992,-379.37498093E-3,,,,,-19.7999992,2.6281250,
,,,-19.7959995,-22.93750085E-3,,,,,-19.7959995,1.1525781,,,,,-19.7959995,-381.24999404E-3,,,,,-19.7959995,2.6265626,
,,,-19.7919998,-22.84375019E-3,,,,,-19.7919998,1.1508594,,,,,-19.7919998,-384.68748331E-3,,,,,-19.7919998,2.6281250,
,,,-19.7880001,-22.93750085E-3,,,,,-19.7880001,1.1494530,,,,,-19.7880001,-386.24998927E-3,,,,,-19.7880001,2.6281250,
,,,-19.7840004,-23.00000191E-3,,,,,-19.7840004,1.1481249,,,,,-19.7840004,-390.93747735E-3,,,,,-19.7840004,2.6304688,
,,,-19.7800007,-23.00000191E-3,,,,,-19.7800007,1.1471094,,,,,-19.7800007,-391.24998450E-3,,,,,-19.7800007,2.6250000,
,,,-19.7759991,-23.00000191E-3,,,,,-19.7759991,1.1467968,,,,,-19.7759991,-391.24998450E-3,,,,,-19.7759991,2.6265626,
,,,-19.7719994,-23.18750136E-3,,,,,-19.7719994,1.1452343,,,,,-19.7719994,-390.93747735E-3,,,,,-19.7719994,2.6289063,
,,,-19.7679996,-23.31250161E-3,,,,,-19.7679996,1.1444530,,,,,-19.7679996,-392.81249046E-3,,,,,-19.7679996,2.6250000,
,,,-19.7639999,-23.31250161E-3,,,,,-19.7639999,1.1436719,,,,,-19.7639999,-395.93750238E-3,,,,,-19.7639999,2.6242187,
,,,-19.7600002,-23.46875146E-3,,,,,-19.7600002,1.1419531,,,,,-19.7600002,-396.56248689E-3,,,,,-19.7600002,2.6281250,
,,,-19.7560005,-23.40625040E-3,,,,,-19.7560005,1.1440625,,,,,-19.7560005,-398.74997735E-3,,,,,-19.7560005,2.6281250,
,,,-19.7520008,-23.46875146E-3,,,,,-19.7520008,1.1432812,,,,,-19.7520008,-400.62499046E-3,,,,,-19.7520008,2.6242187,
,,,-19.7479992,-23.40625040E-3,,,,,-19.7479992,1.1415625,,,,,-19.7479992,-403.437495232E-3,,,,,-19.7479992,2.6250000,
,,,-19.7439995,-23.56250025E-3,,,,,-19.7439995,1.1424999,,,,,-19.7439995,-406.562477350E-3,,,,,-19.7439995,2.6250000,
,,,-19.7399998,-23.62500131E-3,,,,,-19.7399998,1.1415625,,,,,-19.7399998,-408.124983311E-3,,,,,-19.7399998,2.6242187,
,,,-19.7360001,-23.62500131E-3,,,,,-19.7360001,1.1399219,,,,,-19.7360001,-410.624980927E-3,,,,,-19.7360001,2.6210938,
,,,-19.7320004,-23.71875197E-3,,,,,-19.7320004,1.1396093,,,,,-19.7320004,-411.249995232E-3,,,,,-19.7320004,2.6250000,
,,,-19.7280006,-23.96875061E-3,,,,,-19.7280006,1.1370312,,,,,-19.7280006,-412.187486887E-3,,,,,-19.7280006,2.6265626,
,,,-19.7240009,-24.03125167E-3,,,,,-19.7240009,1.1378125,,,,,-19.7240009,-415.312498808E-3,,,,,-19.7240009,2.6304688,
,,,-19.7199993,-24.09375086E-3,,,,,-19.7199993,1.1371875,,,,,-19.7199993,-413.124978542E-3,,,,,-19.7199993,2.6250000,
,,,-19.7159996,-24.18750152E-3,,,,,-19.7159996,1.1356250,,,,,-19.7159996,-415.312498808E-3,,,,,-19.7159996,2.6320312,
,,,-19.7119999,-24.18750152E-3,,,,,-19.7119999,1.1356250,,,,,-19.7119999,-414.374977350E-3,,,,,-19.7119999,2.6289063,
,,,-19.7080002,-24.25000072E-3,,,,,-19.7080002,1.1367968,,,,,-19.7080002,-414.687484503E-3,,,,,-19.7080002,2.6289063,
,,,-19.7040005,-24.56250042E-3,,,,,-19.7040005,1.1360157,,,,,-19.7040005,-419.062495232E-3,,,,,-19.7040005,2.6281250,
,,,-19.7000008,-24.59375188E-3,,,,,-19.7000008,1.1342969,,,,,-19.7000008,-419.999986887E-3,,,,,-19.7000008,2.6304688,
,,,-19.6959991,-24.59375188E-3,,,,,-19.6959991,1.1342969,,,,,-19.6959991,-422.187477350E-3,,,,,-19.6959991,2.6250000,
,,,-19.6919994,-24.65625107E-3,,,,,-19.6919994,1.1321875,,,,,-19.6919994,-419.999986887E-3,,,,,-19.6919994,2.6281250,
,,,-19.6879997,-24.90625158E-3,,,,,-19.6879997,1.1327343,,,,,-19.6879997,-422.187477350E-3,,,,,-19.6879997,2.6250000,
,,,-19.6840000,-24.90625158E-3,,,,,-19.6840000,1.1312500,,,,,-19.6840000,-425.312489271E-3,,,,,-19.6840000,2.6289063,
,,,-19.6800003,-24.96875077E-3,,,,,-19.6800003,1.1314062,,,,,-19.6800003,-426.874995232E-3,,,,,-19.6800003,2.6289063,
,,,-19.6760006,-24.90625158E-3,,,,,-19.6760006,1.1296093,,,,,-19.6760006,-430.624991655E-3,,,,,-19.6760006,2.6304688,
,,,-19.6720009,-24.96875077E-3,,,,,-19.6720009,1.1285156,,,,,-19.6720009,-430.624991655E-3,,,,,-19.6720009,2.6320312,
,,,-19.6679993,-25.09375103E-3,,,,,-19.6679993,1.1285156,,,,,-19.6679993,-430.937498808E-3,,,,,-19.6679993,2.6289063,
,,,-19.6639996,-25.18750168E-3,,,,,-19.6639996,1.1296093,,,,,-19.6639996,-432.187497616E-3,,,,,-19.6639996,2.6304688,
,,,-19.6599998,-25.12500063E-3,,,,,-19.6599998,1.1284375,,,,,-19.6599998,-433.124989271E-3,,,,,-19.6599998,2.6304688,
,,,-19.6560001,-25.12500063E-3,,,,,-19.6560001,1.1274999,,,,,-19.6560001,-433.750003576E-3,,,,,-19.6560001,2.6265626,
,,,-19.6520004,-25.28125048E-3,,,,,-19.6520004,1.1264062,,,,,-19.6520004,-434.062480927E-3,,,,,-19.6520004,2.6250000,
,,,-19.6480007,-25.43750033E-3,,,,,-19.6480007,1.1255468,,,,,-19.6480007,-435.624986887E-3,,,,,-19.6480007,2.6265626,
,,,-19.6439991,-25.56250058E-3,,,,,-19.6439991,1.1239843,,,,,-19.6439991,-438.749998808E-3,,,,,-19.6439991,2.6289063,
,,,-19.6399994,-25.65625124E-3,,,,,-19.6399994,1.1232812,,,,,-19.6399994,-439.999997616E-3,,,,,-19.6399994,2.6289063,
,,,-19.6359997,-25.50000139E-3,,,,,-19.6359997,1.1230469,,,,,-19.6359997,-440.312504768E-3,,,,,-19.6359997,2.6320312,
,,,-19.6320000,-25.81250109E-3,,,,,-19.6320000,1.1228125,,,,,-19.6320000,-440.312504768E-3,,,,,-19.6320000,2.6304688,
,,,-19.6280003,-25.81250109E-3,,,,,-19.6280003,1.1210938,,,,,-19.6280003,-442.499995232E-3,,,,,-19.6280003,2.6281250,
,,,-19.6240005,-25.81250109E-3,,,,,-19.6240005,1.1208594,,,,,-19.6240005,-444.687485695E-3,,,,,-19.6240005,2.6304688,
,,,-19.6200008,-26.03125200E-3,,,,,-19.6200008,1.1199218,,,,,-19.6200008,-443.124979734E-3,,,,,-19.6200008,2.6242187,
,,,-19.6159992,-26.34375170E-3,,,,,-19.6159992,1.1192969,,,,,-19.6159992,-442.499995232E-3,,,,,-19.6159992,2.6281250,
,,,-19.6119995,-26.28125064E-3,,,,,-19.6119995,1.1192969,,,,,-19.6119995,-447.812497616E-3,,,,,-19.6119995,2.6250000,
,,,-19.6079998,-26.28125064E-3,,,,,-19.6079998,1.1178125,,,,,-19.6079998,-448.125004768E-3,,,,,-19.6079998,2.6250000,
,,,-19.6040001,-26.34375170E-3,,,,,-19.6040001,1.1187500,,,,,-19.6040001,-448.749989271E-3,,,,,-19.6040001,2.6250000,
,,,-19.6000004,-26.65625140E-3,,,,,-19.6000004,1.1180469,,,,,-19.6000004,-452.499985695E-3,,,,,-19.6000004,2.6250000,
,,,-19.5960007,-26.84375085E-3,,,,,-19.5960007,1.1176562,,,,,-19.5960007,-452.499985695E-3,,,,,-19.5960007,2.6289063,
,,,-19.5919991,-26.75000206E-3,,,,,-19.5919991,1.1172656,,,,,-19.5919991,-453.437477350E-3,,,,,-19.5919991,2.6281250,
,,,-19.5879993,-26.68750100E-3,,,,,-19.5879993,1.1170312,,,,,-19.5879993,-454.999983311E-3,,,,,-19.5879993,2.6335938,
,,,-19.5839996,-26.68750100E-3,,,,,-19.5839996,1.1158594,,,,,-19.5839996,-458.749979734E-3,,,,,-19.5839996,2.6335938,
,,,-19.5799999,-26.75000206E-3,,,,,-19.5799999,1.1153125,,,,,-19.5799999,-459.687501192E-3,,,,,-19.5799999,2.6304688,
,,,-19.5760002,-26.90625191E-3,,,,,-19.5760002,1.1141406,,,,,-19.5760002,-461.874991655E-3,,,,,-19.5760002,2.6281250,
,,,-19.5720005,-27.06250176E-3,,,,,-19.5720005,1.1129687,,,,,-19.5720005,-461.874991655E-3,,,,,-19.5720005,2.6265626,
,,,-19.5680008,-26.96875110E-3,,,,,-19.5680008,1.1153125,,,,,-19.5680008,-461.874991655E-3,,,,,-19.5680008,2.6281250,
,,,-19.5639992,-26.96875110E-3,,,,,-19.5639992,1.1123437,,,,,-19.5639992,-462.499976158E-3,,,,,-19.5639992,2.6289063,
,,,-19.5599995,-27.00000070E-3,,,,,-19.5599995,1.1133593,,,,,-19.5599995,-464.062482119E-3,,,,,-19.5599995,2.6304688,
,,,-19.5559998,-27.00000070E-3,,,,,-19.5559998,1.1135156,,,,,-19.5559998,-465.937495232E-3,,,,,-19.5559998,2.6289063,
,,,-19.5520000,-27.12500095E-3,,,,,-19.5520000,1.1128906,,,,,-19.5520000,-465.624988079E-3,,,,,-19.5520000,2.6304688,
,,,-19.5480003,-27.37500146E-3,,,,,-19.5480003,1.1125782,,,,,-19.5480003,-467.500001192E-3,,,,,-19.5480003,2.6281250,
,,,-19.5440006,-27.37500146E-3,,,,,-19.5440006,1.1109375,,,,,-19.5440006,-469.062477350E-3,,,,,-19.5440006,2.6281250,
,,,-19.5400009,-27.28125080E-3,,,,,-19.5400009,1.1114062,,,,,-19.5400009,-470.624983311E-3,,,,,-19.5400009,2.6304688,
,,,-19.5359993,-27.43750066E-3,,,,,-19.5359993,1.1123437,,,,,-19.5359993,-472.187489271E-3,,,,,-19.5359993,2.6304688,
,,,-19.5319996,-27.46875212E-3,,,,,-19.5319996,1.1101562,,,,,-19.5319996,-472.187489271E-3,,,,,-19.5319996,2.6304688,
,,,-19.5279999,-27.59375051E-3,,,,,-19.5279999,1.1094531,,,,,-19.5279999,-472.812503576E-3,,,,,-19.5279999,2.6265626,
,,,-19.5240002,-27.59375051E-3,,,,,-19.5240002,1.1088281,,,,,-19.5240002,-475.312501192E-3,,,,,-19.5240002,2.6281250,
,,,-19.5200005,-27.68750116E-3,,,,,-19.5200005,1.1089063,,,,,-19.5200005,-475.312501192E-3,,,,,-19.5200005,2.6226563,
,,,-19.5160007,-27.84375101E-3,,,,,-19.5160007,1.1084374,,,,,-19.5160007,-476.562500000E-3,,,,,-19.5160007,2.6242187,
,,,-19.5119991,-27.78125182E-3,,,,,-19.5119991,1.1077343,,,,,-19.5119991,-478.124976158E-3,,,,,-19.5119991,2.6304688,
,,,-19.5079994,-27.84375101E-3,,,,,-19.5079994,1.1069531,,,,,-19.5079994,-478.437483311E-3,,,,,-19.5079994,2.6289063,
,,,-19.5039997,-28.00000086E-3,,,,,-19.5039997,1.1068749,,,,,-19.5039997,-478.437483311E-3,,,,,-19.5039997,2.6304688,
,,,-19.5000000,-28.06250192E-3,,,,,-19.5000000,1.1072656,,,,,-19.5000000,-478.124976158E-3,,,,,-19.5000000,2.6304688,
,,,-19.4960003,-28.25000137E-3,,,,,-19.4960003,1.1067188,,,,,-19.4960003,-479.999989271E-3,,,,,-19.4960003,2.6320312,
,,,-19.4920006,-28.25000137E-3,,,,,-19.4920006,1.1050000,,,,,-19.4920006,-481.562495232E-3,,,,,-19.4920006,2.6320312,
,,,-19.4880009,-28.25000137E-3,,,,,-19.4880009,1.1039844,,,,,-19.4880009,-483.749985695E-3,,,,,-19.4880009,2.6320312,
,,,-19.4839993,-28.31250057E-3,,,,,-19.4839993,1.1021875,,,,,-19.4839993,-484.375000000E-3,,,,,-19.4839993,2.6242187,
,,,-19.4799995,-28.25000137E-3,,,,,-19.4799995,1.1022656,,,,,-19.4799995,-485.937476158E-3,,,,,-19.4799995,2.6265626,
,,,-19.4759998,-28.59375067E-3,,,,,-19.4759998,1.1037500,,,,,-19.4759998,-486.562490463E-3,,,,,-19.4759998,2.6304688,
,,,-19.4720001,-28.59375067E-3,,,,,-19.4720001,1.1047657,,,,,-19.4720001,-488.124996424E-3,,,,,-19.4720001,2.6335938,
,,,-19.4680004,-28.68750133E-3,,,,,-19.4680004,1.1033593,,,,,-19.4680004,-488.124996424E-3,,,,,-19.4680004,2.6289063,
,,,-19.4640007,-28.78125198E-3,,,,,-19.4640007,1.1026562,,,,,-19.4640007,-488.124996424E-3,,,,,-19.4640007,2.6281250,
,,,-19.4599991,-28.78125198E-3,,,,,-19.4599991,1.1039844,,,,,-19.4599991,-489.687502384E-3,,,,,-19.4599991,2.6320312,
,,,-19.4559994,-28.75000052E-3,,,,,-19.4559994,1.1032031,,,,,-19.4559994,-489.687502384E-3,,,,,-19.4559994,2.6265626,
,,,-19.4519997,-28.78125198E-3,,,,,-19.4519997,1.1012499,,,,,-19.4519997,-491.249978542E-3,,,,,-19.4519997,2.6335938,
,,,-19.4480000,-29.09375168E-3,,,,,-19.4480000,1.1009375,,,,,-19.4480000,-493.749976158E-3,,,,,-19.4480000,2.6320312,
,,,-19.4440002,-29.00000103E-3,,,,,-19.4440002,1.1000781,,,,,-19.4440002,-495.312482119E-3,,,,,-19.4440002,2.6304688,
,,,-19.4400005,-29.09375168E-3,,,,,-19.4400005,1.1001562,,,,,-19.4400005,-495.312482119E-3,,,,,-19.4400005,2.6304688,
,,,-19.4360008,-29.25000153E-3,,,,,-19.4360008,1.0975780,,,,,-19.4360008,-495.937496424E-3,,,,,-19.4360008,2.6304688,
,,,-19.4319992,-29.31250073E-3,,,,,-19.4319992,1.0979687,,,,,-19.4319992,-496.874988079E-3,,,,,-19.4319992,2.6320312,
,,,-19.4279995,-29.31250073E-3,,,,,-19.4279995,1.0971875,,,,,-19.4279995,-497.500002384E-3,,,,,-19.4279995,2.6289063,
,,,-19.4239998,-29.37500179E-3,,,,,-19.4239998,1.0970312,,,,,-19.4239998,-499.374985695E-3,,,,,-19.4239998,2.6335938,
,,,-19.4200001,-29.56250124E-3,,,,,-19.4200001,1.0960156,,,,,-19.4200001,-501.562476158E-3,,,,,-19.4200001,2.6281250,
,,,-19.4160004,-29.62500229E-3,,,,,-19.4160004,1.0962499,,,,,-19.4160004,-503.125011921E-3,,,,,-19.4160004,2.6281250,
,,,-19.4120007,-29.78125215E-3,,,,,-19.4120007,1.0940624,,,,,-19.4120007,-506.249964237E-3,,,,,-19.4120007,2.6289063,
,,,-19.4079990,-29.84375134E-3,,,,,-19.4079990,1.0935156,,,,,-19.4079990,-507.187485695E-3,,,,,-19.4079990,2.6320312,
,,,-19.4039993,-29.93750200E-3,,,,,-19.4039993,1.0932813,,,,,-19.4039993,-507.812500000E-3,,,,,-19.4039993,2.6343751,
,,,-19.3999996,-30.03125079E-3,,,,,-19.3999996,1.0925781,,,,,-19.3999996,-511.562466621E-3,,,,,-19.3999996,2.6343751,
,,,-19.3959999,-30.00000119E-3,,,,,-19.3959999,1.0935156,,,,,-19.3959999,-511.874973774E-3,,,,,-19.3959999,2.6335938,
,,,-19.3920002,-29.84375134E-3,,,,,-19.3920002,1.0923437,,,,,-19.3920002,-511.562466621E-3,,,,,-19.3920002,2.6320312,
,,,-19.3880005,-29.87500094E-3,,,,,-19.3880005,1.0910156,,,,,-19.3880005,-512.499988079E-3,,,,,-19.3880005,2.6359375,
,,,-19.3840008,-29.93750200E-3,,,,,-19.3840008,1.0907812,,,,,-19.3840008,-515.625000000E-3,,,,,-19.3840008,2.6335938,
,,,-19.3799992,-30.00000119E-3,,,,,-19.3799992,1.0900000,,,,,-19.3799992,-516.250014305E-3,,,,,-19.3799992,2.6359375,
,,,-19.3759995,-30.34375235E-3,,,,,-19.3759995,1.0909375,,,,,-19.3759995,-518.437504768E-3,,,,,-19.3759995,2.6304688,
,,,-19.3719997,-30.34375235E-3,,,,,-19.3719997,1.0906249,,,,,-19.3719997,-519.374966621E-3,,,,,-19.3719997,2.6335938,
,,,-19.3680000,-30.50000221E-3,,,,,-19.3680000,1.0897655,,,,,-19.3680000,-518.750011921E-3,,,,,-19.3680000,2.6343751,
,,,-19.3640003,-30.46875075E-3,,,,,-19.3640003,1.0892187,,,,,-19.3640003,-521.562516689E-3,,,,,-19.3640003,2.6335938,
,,,-19.3600006,-30.46875075E-3,,,,,-19.3600006,1.0901562,,,,,-19.3600006,-524.062514305E-3,,,,,-19.3600006,2.6335938,
,,,-19.3560009,-30.46875075E-3,,,,,-19.3560009,1.0896094,,,,,-19.3560009,-522.499978542E-3,,,,,-19.3560009,2.6375000,
,,,-19.3519993,-30.50000221E-3,,,,,-19.3519993,1.0875000,,,,,-19.3519993,-521.562516689E-3,,,,,-19.3519993,2.6335938,
,,,-19.3479996,-30.56250140E-3,,,,,-19.3479996,1.0871093,,,,,-19.3479996,-521.562516689E-3,,,,,-19.3479996,2.6359375,
,,,-19.3439999,-30.71875125E-3,,,,,-19.3439999,1.0870312,,,,,-19.3439999,-521.874964237E-3,,,,,-19.3439999,2.6320312,
,,,-19.3400002,-30.71875125E-3,,,,,-19.3400002,1.0866406,,,,,-19.3400002,-524.999976158E-3,,,,,-19.3400002,2.6320312,
,,,-19.3360004,-30.81250191E-3,,,,,-19.3360004,1.0870312,,,,,-19.3360004,-531.250000000E-3,,,,,-19.3360004,2.6343751,
,,,-19.3320007,-30.87500110E-3,,,,,-19.3320007,1.0867187,,,,,-19.3320007,-532.812476158E-3,,,,,-19.3320007,2.6304688,
,,,-19.3279991,-30.93750216E-3,,,,,-19.3279991,1.0868750,,,,,-19.3279991,-534.999966621E-3,,,,,-19.3279991,2.6289063,
,,,-19.3239994,-30.87500110E-3,,,,,-19.3239994,1.0863281,,,,,-19.3239994,-536.562502384E-3,,,,,-19.3239994,2.6281250,
,,,-19.3199997,-30.96875176E-3,,,,,-19.3199997,1.0860938,,,,,-19.3199997,-535.937488079E-3,,,,,-19.3199997,2.6281250,
,,,-19.3160000,-30.93750216E-3,,,,,-19.3160000,1.0854688,,,,,-19.3160000,-538.124978542E-3,,,,,-19.3160000,2.6265626,
,,,-19.3120003,-30.96875176E-3,,,,,-19.3120003,1.0851562,,,,,-19.3120003,-540.312469006E-3,,,,,-19.3120003,2.6320312,
,,,-19.3080006,-31.03125095E-3,,,,,-19.3080006,1.0828124,,,,,-19.3080006,-540.312469006E-3,,,,,-19.3080006,2.6289063,
,,,-19.3040009,-31.09375201E-3,,,,,-19.3040009,1.0833594,,,,,-19.3040009,-541.249990463E-3,,,,,-19.3040009,2.6320312,
,,,-19.2999992,-31.12500161E-3,,,,,-19.2999992,1.0835937,,,,,-19.2999992,-541.249990463E-3,,,,,-19.2999992,2.6281250,
