Record Length,10000,Points,-20.0000000,-118.9062521E-3,,Record Length,10000,Points,-20.0000000,2.1317968,,Record Length,10000,Points,-20.0000000,-2.0434375,,Record Length,10000,Points,-20.0000000,357.81249404E-3,
Sample Interval,4.00000019E-3,s,-19.9960003,-119.0312579E-3,,Sample Interval,4.00000019E-3,s,-19.9960003,2.1303906,,Sample Interval,4.00000019E-3,s,-19.9960003,-2.0443749,,Sample Interval,4.00000019E-3,s,-19.9960003,356.25001788E-3,
Trigger Point,5.00000000E3,Samples,-19.9920006,-119.2812547E-3,,Trigger Point,5.00000000E3,Samples,-19.9920006,2.1319530,,Trigger Point,5.00000000E3,Samples,-19.9920006,-2.0459375,,Trigger Point,5.00000000E3,Samples,-19.9920006,359.37500000E-3,
,,,-19.9880009,-119.1250086E-3,,,,,-19.9880009,2.1332030,,,,,-19.9880009,-2.0474999,,,,,-19.9880009,359.37500000E-3,
,,,-19.9839993,-119.0312579E-3,,,,,-19.9839993,2.1304686,,,,,-19.9839993,-2.0496874,,,,,-19.9839993,361.71874404E-3,
,,,-19.9799995,-119.3437576E-3,,,,,-19.9799995,2.1275001,,,,,-19.9799995,-2.0500000,,,,,-19.9799995,364.06251788E-3,
Source,CH1,,-19.9759998,-119.5937544E-3,,Source,CH2,,-19.9759998,2.1310155,,Source,CH3,,-19.9759998,-2.0521874,,Source,CH4,,-19.9759998,360.15626788E-3,
Vertical Units,V,,-19.9720001,-119.6875051E-3,,Vertical Units,V,,-19.9720001,2.1362500,,Vertical Units,V,,-19.9720001,-2.0531249,,Vertical Units,V,,-19.9720001,359.37500000E-3,
Vertical Scale,204.78125973E-3,,-19.9680004,-119.6875051E-3,,Vertical Scale,511.953113557E-3,,-19.9680004,2.1341405,,Vertical Scale,2.0478125,,-19.9680004,-2.0559375,,Vertical Scale,5.11953133,,-19.9680004,360.15626788E-3,
Vertical Offset,0,,-19.9640007,-119.7500080E-3,,Vertical Offset,0,,-19.9640007,2.1346874,,Vertical Offset,0,,-19.9640007,-2.0559375,,Vertical Offset,0,,-19.9640007,359.37500000E-3,
Horizontal Units,s,,-19.9599991,-119.8437586E-3,,Horizontal Units,s,,-19.9599991,2.1346874,,Horizontal Units,s,,-19.9599991,-2.0590625,,Horizontal Units,s,,-19.9599991,363.28125000E-3,
Horizontal Scale,4.00000019,,-19.9559994,-119.9687570E-3,,Horizontal Scale,4.00000019,,-19.9559994,2.1378124,,Horizontal Scale,4.00000019,,-19.9559994,-2.0599999,,Horizontal Scale,4.00000019,,-19.9559994,367.18750000E-3,
Pt Fmt,Y,,-19.9519997,-119.9062541E-3,,Pt Fmt,Y,,-19.9519997,2.1378124,,Pt Fmt,Y,,-19.9519997,-2.0631249,,Pt Fmt,Y,,-19.9519997,361.71874404E-3,
Yzero,0.0,,-19.9480000,-120.0000048E-3,,Yzero,-3.90660766,,-19.9480000,2.1385937,,Yzero,0.0,,-19.9480000,-2.0637500,,Yzero,0.0,,-19.9480000,360.15626788E-3,
Probe Atten,1.000000,,-19.9440002,-119.9062541E-3,,Probe Atten,49.99999619,,-19.9440002,2.1403124,,Probe Atten,1.000000,,-19.9440002,-2.0628126,,Probe Atten,1.000000,,-19.9440002,359.37500000E-3,
,,,-19.9400005,-120.0625077E-3,,,,,-19.9400005,2.1426561,,,,,-19.9400005,-2.0646875,,,,,-19.9400005,355.46875000E-3,
Note,MDO3014 - 12:06:38   2017/11/09,,-19.9360008,-120.2187538E-3,,Note,MDO3014 - 12:06:38   2017/11/09,,-19.9360008,2.1427343,,Note,MDO3014 - 12:06:38   2017/11/09,,-19.9360008,-2.0668750,,Note,MDO3014 - 12:06:38   2017/11/09,,-19.9360008,355.46875000E-3,
