Record Length,10000,Points,-20.0000000,126.5937537E-3,,Record Length,10000,Points,-20.0000000,2.2054687,,Record Length,10000,Points,-20.0000000,2.1906250,,Record Length,10000,Points,-20.0000000,906.250000000E-3,
Sample Interval,4.00000019E-3,s,-19.9960003,126.5312582E-3,,Sample Interval,4.00000019E-3,s,-19.9960003,2.2056251,,Sample Interval,4.00000019E-3,s,-19.9960003,2.1921875,,Sample Interval,4.00000019E-3,s,-19.9960003,905.468761921E-3,
Trigger Point,5.00000000E3,Samples,-19.9920006,126.5000105E-3,,Trigger Point,5.00000000E3,Samples,-19.9920006,2.2052343,,Trigger Point,5.00000000E3,Samples,-19.9920006,2.1918750,,Trigger Point,5.00000000E3,Samples,-19.9920006,905.468761921E-3,
,,,-19.9880009,126.5312582E-3,,,,,-19.9880009,2.2041407,,,,,-19.9880009,2.1906250,,,,,-19.9880009,903.906285763E-3,
,,,-19.9839993,126.3437569E-3,,,,,-19.9839993,2.2043750,,,,,-19.9839993,2.1875000,,,,,-19.9839993,897.656261921E-3,
,,,-19.9799995,126.1875033E-3,,,,,-19.9799995,2.2033594,,,,,-19.9799995,2.1853125,,,,,-19.9799995,898.437500000E-3,
Source,CH1,,-19.9759998,126.0625124E-3,,Source,CH2,,-19.9759998,2.2046874,,Source,CH3,,-19.9759998,2.1834373,,Source,CH4,,-19.9759998,898.437500000E-3,
Vertical Units,V,,-19.9720001,126.0312498E-3,,Vertical Units,V,,-19.9720001,2.2060938,,Vertical Units,V,,-19.9720001,2.1821876,,Vertical Units,V,,-19.9720001,898.437500000E-3,
Vertical Scale,204.78125973E-3,,-19.9680004,125.7500052E-3,,Vertical Scale,511.953113557E-3,,-19.9680004,2.2067969,,Vertical Scale,2.0478125,,-19.9680004,2.1790624,,Vertical Scale,5.11953133,,-19.9680004,892.187535763E-3,
Vertical Offset,0,,-19.9640007,125.5937517E-3,,Vertical Offset,0,,-19.9640007,2.2062500,,Vertical Offset,0,,-19.9640007,2.1740625,,Vertical Offset,0,,-19.9640007,890.625000000E-3,
Horizontal Units,s,,-19.9599991,125.5625039E-3,,Horizontal Units,s,,-19.9599991,2.2057030,,Horizontal Units,s,,-19.9599991,2.1728125,,Horizontal Units,s,,-19.9599991,897.656261921E-3,
Horizontal Scale,4.00000019,,-19.9559994,125.5625039E-3,,Horizontal Scale,4.00000019,,-19.9559994,2.2052343,,Horizontal Scale,4.00000019,,-19.9559994,2.1734374,,Horizontal Scale,4.00000019,,-19.9559994,898.437500000E-3,
Pt Fmt,Y,,-19.9519997,125.5000085E-3,,Pt Fmt,Y,,-19.9519997,2.2028124,,Pt Fmt,Y,,-19.9519997,2.1724999,,Pt Fmt,Y,,-19.9519997,892.187535763E-3,
Yzero,0.0,,-19.9480000,125.5625039E-3,,Yzero,-3.90660766,,-19.9480000,2.2014062,,Yzero,0.0,,-19.9480000,2.1696875,,Yzero,0.0,,-19.9480000,894.531250000E-3,
Probe Atten,1.000000,,-19.9440002,125.4062504E-3,,Probe Atten,49.99999619,,-19.9440002,2.2028124,,Probe Atten,1.000000,,-19.9440002,2.1693749,,Probe Atten,1.000000,,-19.9440002,900.000035763E-3,
,,,-19.9400005,125.2812594E-3,,,,,-19.9400005,2.2057030,,,,,-19.9400005,2.1696875,,,,,-19.9400005,900.000035763E-3,
Note,MDO3014 - 14:09:05   2017/11/09,,-19.9360008,125.4375130E-3,,Note,MDO3014 - 14:09:05   2017/11/09,,-19.9360008,2.2039063,,Note,MDO3014 - 14:09:05   2017/11/09,,-19.9360008,2.1646874,,Note,MDO3014 - 14:09:05   2017/11/09,,-19.9360008,902.343750000E-3,
,,,-19.9319992,125.4375130E-3,,,,,-19.9319992,2.2019532,,,,,-19.9319992,2.1640625,,,,,-19.9319992,900.000035763E-3,
,,,-19.9279995,125.0312626E-3,,,,,-19.9279995,2.2015624,,,,,-19.9279995,2.1615624,,,,,-19.9279995,902.343750000E-3,
,,,-19.9239998,124.9062568E-3,,,,,-19.9239998,2.2035155,,,,,-19.9239998,2.1593750,,,,,-19.9239998,902.343750000E-3,
,,,-19.9200001,124.9062568E-3,,,,,-19.9200001,2.2039843,,,,,-19.9200001,2.1593750,,,,,-19.9200001,906.250000000E-3,
,,,-19.9160004,124.7500032E-3,,,,,-19.9160004,2.2028124,,,,,-19.9160004,2.1587501,,,,,-19.9160004,913.281261921E-3,
,,,-19.9120007,124.7187555E-3,,,,,-19.9120007,2.2033594,,,,,-19.9120007,2.1584375,,,,,-19.9120007,911.718785763E-3,
,,,-19.9080009,124.5000064E-3,,,,,-19.9080009,2.2029686,,,,,-19.9080009,2.1550000,,,,,-19.9080009,913.281261921E-3,
,,,-19.9039993,124.5000064E-3,,,,,-19.9039993,2.2027342,,,,,-19.9039993,2.1578124,,,,,-19.9039993,906.250000000E-3,
,,,-19.8999996,124.3437529E-3,,,,,-19.8999996,2.2043750,,,,,-19.8999996,2.1562500,,,,,-19.8999996,911.718785763E-3,
,,,-19.8959999,124.1875067E-3,,,,,-19.8959999,2.2031250,,,,,-19.8959999,2.1540625,,,,,-19.8959999,913.281261921E-3,
,,,-19.8920002,124.1875067E-3,,,,,-19.8920002,2.2025781,,,,,-19.8920002,2.1515625,,,,,-19.8920002,911.718785763E-3,
,,,-19.8880005,124.0937561E-3,,,,,-19.8880005,2.2032030,,,,,-19.8880005,2.1503124,,,,,-19.8880005,909.375011921E-3,
,,,-19.8840008,124.0312532E-3,,,,,-19.8840008,2.2035937,,,,,-19.8840008,2.1437500,,,,,-19.8840008,910.156250000E-3,
,,,-19.8799992,123.9687577E-3,,,,,-19.8799992,2.2017968,,,,,-19.8799992,2.1406250,,,,,-19.8799992,911.718785763E-3,
,,,-19.8759995,123.8125041E-3,,,,,-19.8759995,2.2025781,,,,,-19.8759995,2.1390624,,,,,-19.8759995,910.156250000E-3,
,,,-19.8719997,123.8750070E-3,,,,,-19.8719997,2.2016406,,,,,-19.8719997,2.1368749,,,,,-19.8719997,910.156250000E-3,
,,,-19.8680000,123.9375025E-3,,,,,-19.8680000,2.2012498,,,,,-19.8680000,2.1368749,,,,,-19.8680000,909.375011921E-3,
,,,-19.8640003,123.6562580E-3,,,,,-19.8640003,2.1992188,,,,,-19.8640003,2.1362500,,,,,-19.8640003,909.375011921E-3,
,,,-19.8600006,123.6250028E-3,,,,,-19.8600006,2.1992967,,,,,-19.8600006,2.1346874,,,,,-19.8600006,907.812535763E-3,
,,,-19.8560009,123.5000044E-3,,,,,-19.8560009,2.1996093,,,,,-19.8560009,2.1343749,,,,,-19.8560009,907.812535763E-3,
,,,-19.8519993,123.3125031E-3,,,,,-19.8519993,2.2008593,,,,,-19.8519993,2.1343749,,,,,-19.8519993,905.468761921E-3,
,,,-19.8479996,123.1562570E-3,,,,,-19.8479996,2.2000780,,,,,-19.8479996,2.1306250,,,,,-19.8479996,911.718785763E-3,
,,,-19.8439999,123.0000034E-3,,,,,-19.8439999,2.2002344,,,,,-19.8439999,2.1281250,,,,,-19.8439999,917.968750000E-3,
,,,-19.8400002,123.2500076E-3,,,,,-19.8400002,2.1998436,,,,,-19.8400002,2.1281250,,,,,-19.8400002,917.187511921E-3,
,,,-19.8360004,123.1562570E-3,,,,,-19.8360004,2.1996093,,,,,-19.8360004,2.1265624,,,,,-19.8360004,906.250000000E-3,
,,,-19.8320007,123.0000034E-3,,,,,-19.8320007,2.1980469,,,,,-19.8320007,2.1253126,,,,,-19.8320007,907.812535763E-3,
,,,-19.8279991,122.8437573E-3,,,,,-19.8279991,2.1992967,,,,,-19.8279991,2.1237500,,,,,-19.8279991,910.156250000E-3,
,,,-19.8239994,123.0000034E-3,,,,,-19.8239994,2.1996093,,,,,-19.8239994,2.1221874,,,,,-19.8239994,906.250000000E-3,
,,,-19.8199997,122.8750050E-3,,,,,-19.8199997,2.1996093,,,,,-19.8199997,2.1212499,,,,,-19.8199997,902.343750000E-3,
,,,-19.8160000,122.7812544E-3,,,,,-19.8160000,2.1973436,,,,,-19.8160000,2.1175001,,,,,-19.8160000,903.906285763E-3,
,,,-19.8120003,122.6875037E-3,,,,,-19.8120003,2.1989062,,,,,-19.8120003,2.1168749,,,,,-19.8120003,906.250000000E-3,
,,,-19.8080006,122.4687546E-3,,,,,-19.8080006,2.1990623,,,,,-19.8080006,2.1168749,,,,,-19.8080006,907.812535763E-3,
,,,-19.8040009,122.5312576E-3,,,,,-19.8040009,2.1996093,,,,,-19.8040009,2.1168749,,,,,-19.8040009,902.343750000E-3,
,,,-19.7999992,122.3750040E-3,,,,,-19.7999992,2.1981249,,,,,-19.7999992,2.1150000,,,,,-19.7999992,902.343750000E-3,
,,,-19.7959995,122.3125085E-3,,,,,-19.7959995,2.1967187,,,,,-19.7959995,2.1096876,,,,,-19.7959995,901.562511921E-3,
,,,-19.7919998,122.0937595E-3,,,,,-19.7919998,2.1984375,,,,,-19.7919998,2.1090624,,,,,-19.7919998,905.468761921E-3,
,,,-19.7880001,122.2500056E-3,,,,,-19.7880001,2.1963282,,,,,-19.7880001,2.1056249,,,,,-19.7880001,905.468761921E-3,
,,,-19.7840004,122.0625043E-3,,,,,-19.7840004,2.1964843,,,,,-19.7840004,2.1059375,,,,,-19.7840004,907.812535763E-3,
,,,-19.7800007,122.0000088E-3,,,,,-19.7800007,2.1947656,,,,,-19.7800007,2.1025000,,,,,-19.7800007,911.718785763E-3,
,,,-19.7759991,122.0937595E-3,,,,,-19.7759991,2.1949999,,,,,-19.7759991,2.1050000,,,,,-19.7759991,909.375011921E-3,
,,,-19.7719994,121.8750030E-3,,,,,-19.7719994,2.1952343,,,,,-19.7719994,2.1043749,,,,,-19.7719994,909.375011921E-3,
,,,-19.7679996,121.7187569E-3,,,,,-19.7679996,2.1951561,,,,,-19.7679996,2.1028125,,,,,-19.7679996,910.156250000E-3,
,,,-19.7639999,121.7187569E-3,,,,,-19.7639999,2.1947656,,,,,-19.7639999,2.1012499,,,,,-19.7639999,915.625035763E-3,
,,,-19.7600002,121.5625033E-3,,,,,-19.7600002,2.1957812,,,,,-19.7600002,2.1009374,,,,,-19.7600002,915.625035763E-3,
,,,-19.7560005,121.4687526E-3,,,,,-19.7560005,2.1985157,,,,,-19.7560005,2.0993750,,,,,-19.7560005,923.437535763E-3,
,,,-19.7520008,121.5625033E-3,,,,,-19.7520008,2.1976562,,,,,-19.7520008,2.0962501,,,,,-19.7520008,921.093761921E-3,
,,,-19.7479992,121.4062572E-3,,,,,-19.7479992,2.1977344,,,,,-19.7479992,2.0956249,,,,,-19.7479992,917.968750000E-3,
,,,-19.7439995,121.2187558E-3,,,,,-19.7439995,2.1976562,,,,,-19.7439995,2.0925000,,,,,-19.7439995,909.375011921E-3,
,,,-19.7399998,121.1562529E-3,,,,,-19.7399998,2.1971092,,,,,-19.7399998,2.0915625,,,,,-19.7399998,910.156250000E-3,
,,,-19.7360001,121.1562529E-3,,,,,-19.7360001,2.1951561,,,,,-19.7360001,2.0931249,,,,,-19.7360001,910.156250000E-3,
,,,-19.7320004,121.0000068E-3,,,,,-19.7320004,2.1982813,,,,,-19.7320004,2.0918748,,,,,-19.7320004,915.625035763E-3,
,,,-19.7280006,120.7812577E-3,,,,,-19.7280006,2.1975000,,,,,-19.7280006,2.0899999,,,,,-19.7280006,910.156250000E-3,
,,,-19.7240009,120.8437532E-3,,,,,-19.7240009,2.1973436,,,,,-19.7240009,2.0881250,,,,,-19.7240009,911.718785763E-3,
,,,-19.7199993,120.6250042E-3,,,,,-19.7199993,2.1978905,,,,,-19.7199993,2.0865624,,,,,-19.7199993,907.812535763E-3,
,,,-19.7159996,120.4687580E-3,,,,,-19.7159996,2.1977344,,,,,-19.7159996,2.0862501,,,,,-19.7159996,911.718785763E-3,
,,,-19.7119999,120.4687580E-3,,,,,-19.7119999,2.1980469,,,,,-19.7119999,2.0846875,,,,,-19.7119999,907.812535763E-3,
,,,-19.7080002,120.5312535E-3,,,,,-19.7080002,2.1972656,,,,,-19.7080002,2.0831249,,,,,-19.7080002,903.906285763E-3,
,,,-19.7040005,120.2187538E-3,,,,,-19.7040005,2.1971092,,,,,-19.7040005,2.0831249,,,,,-19.7040005,911.718785763E-3,
,,,-19.7000008,120.2187538E-3,,,,,-19.7000008,2.1986718,,,,,-19.7000008,2.0815625,,,,,-19.7000008,914.062500000E-3,
,,,-19.6959991,120.1250032E-3,,,,,-19.6959991,2.1977344,,,,,-19.6959991,2.0799999,,,,,-19.6959991,911.718785763E-3,
,,,-19.6919994,120.2187538E-3,,,,,-19.6919994,2.1992967,,,,,-19.6919994,2.0771875,,,,,-19.6919994,913.281261921E-3,
,,,-19.6879997,120.1250032E-3,,,,,-19.6879997,2.1996093,,,,,-19.6879997,2.0771875,,,,,-19.6879997,911.718785763E-3,
,,,-19.6840000,120.1250032E-3,,,,,-19.6840000,2.1986718,,,,,-19.6840000,2.0756249,,,,,-19.6840000,911.718785763E-3,
,,,-19.6800003,119.9062541E-3,,,,,-19.6800003,2.1982813,,,,,-19.6800003,2.0746875,,,,,-19.6800003,917.187511921E-3,
,,,-19.6760006,119.6875051E-3,,,,,-19.6760006,2.1973436,,,,,-19.6760006,2.0753124,,,,,-19.6760006,919.531285763E-3,
,,,-19.6720009,119.6875051E-3,,,,,-19.6720009,2.1980469,,,,,-19.6720009,2.0762498,,,,,-19.6720009,917.187511921E-3,
,,,-19.6679993,119.6875051E-3,,,,,-19.6679993,2.1971092,,,,,-19.6679993,2.0756249,,,,,-19.6679993,913.281261921E-3,
,,,-19.6639996,119.7500080E-3,,,,,-19.6639996,2.1969531,,,,,-19.6639996,2.0731249,,,,,-19.6639996,913.281261921E-3,
,,,-19.6599998,119.8125035E-3,,,,,-19.6599998,2.1984375,,,,,-19.6599998,2.0715625,,,,,-19.6599998,911.718785763E-3,
,,,-19.6560001,119.8437586E-3,,,,,-19.6560001,2.1976562,,,,,-19.6560001,2.0699999,,,,,-19.6560001,907.812535763E-3,
,,,-19.6520004,119.7500080E-3,,,,,-19.6520004,2.1975000,,,,,-19.6520004,2.0709374,,,,,-19.6520004,905.468761921E-3,
,,,-19.6480007,119.6562573E-3,,,,,-19.6480007,2.1975000,,,,,-19.6480007,2.0668750,,,,,-19.6480007,903.906285763E-3,
,,,-19.6439991,119.5000038E-3,,,,,-19.6439991,2.1990623,,,,,-19.6439991,2.0659375,,,,,-19.6439991,906.250000000E-3,
,,,-19.6399994,119.3750054E-3,,,,,-19.6399994,2.1988280,,,,,-19.6399994,2.0621874,,,,,-19.6399994,898.437500000E-3,
,,,-19.6359997,119.4375083E-3,,,,,-19.6359997,2.1990623,,,,,-19.6359997,2.0612500,,,,,-19.6359997,910.156250000E-3,
,,,-19.6320000,119.2187592E-3,,,,,-19.6320000,2.1976562,,,,,-19.6320000,2.0606248,,,,,-19.6320000,910.156250000E-3,
,,,-19.6280003,119.2812547E-3,,,,,-19.6280003,2.1957812,,,,,-19.6280003,2.0590625,,,,,-19.6280003,911.718785763E-3,
,,,-19.6240005,119.1250086E-3,,,,,-19.6240005,2.1977344,,,,,-19.6240005,2.0590625,,,,,-19.6240005,913.281261921E-3,
,,,-19.6200008,119.0312579E-3,,,,,-19.6200008,2.1990623,,,,,-19.6200008,2.0574999,,,,,-19.6200008,911.718785763E-3,
,,,-19.6159992,118.9062521E-3,,,,,-19.6159992,2.1978905,,,,,-19.6159992,2.0559375,,,,,-19.6159992,903.906285763E-3,
,,,-19.6119995,118.6562553E-3,,,,,-19.6119995,2.1969531,,,,,-19.6119995,2.0546875,,,,,-19.6119995,906.250000000E-3,
